0358000102fa0502: Billy|Billy|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
035a000100850502: Gruff|Gruff|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
035c000101290502: Velma|Velma|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
035d000100c90502: Kidd|Kidd|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
035e0001018e0502: Pashmina|Pashmina|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0369000100d30502: Cesar|Cesar|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
036a0001019d0502: Peewee|Peewee|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
036b0001018b0502: Boone|Boone|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
036d000103040502: Louie|Louie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
036e000102fb0502: Boyd|Boyd|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03700001015d0502: Violet|Violet|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03710001005c0502: Al|Al|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03720001010b0502: Rocket|Rocket|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0373000101340502: Hans|Hans|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0374010103190502: Rilla|Rilla|Animal Crossing|Animal Crossing|Card|au.None,na.None,eu.2016-11-25,jp.2016-11-03
037e000101560502: Hamlet|Hamlet|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
037f000101aa0502: Apple|Apple|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0380000101870502: Graham|Graham|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0381000100d50502: Rodney|Rodney|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03820001016b0502: Soleil|Soleil|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03830001009b0502: Clay|Clay|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0384000100860502: Flurry|Flurry|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0385000101060502: Hamphrey|Hamphrey|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0390000101850502: Rocco|Rocco|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0392000101270502: Bubbles|Bubbles|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0393000100a00502: Bertha|Bertha|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0394000100890502: Biff|Biff|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0395000102fc0502: Bitty|Bitty|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0398000100bf0502: Harry|Harry|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0399000101c20502: Hippeux|Hippeux|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03a40001014f0502: Buck|Buck|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03a50001015b0502: Victoria|Victoria|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03a6000100c80502: Savannah|Savannah|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03a7000101a10502: Elmer|Elmer|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03a8000100910502: Roscoe|Roscoe|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03a9000100710502: Winnie|Winnie|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03aa000100e60502: Ed|Ed|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03ab000103160502: Cleo|Cleo|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03ac000101880502: Peaches|Peaches|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ad000101b20502: Annalise|Annalise|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ae000100870502: Clyde|Clyde|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03af0001012c0502: Colton|Colton|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03b0000101a90502: Papi|Papi|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03b1000100f00502: Julian|Julian|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03bc0001008a0502: Yuka|Yuka|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03bd000100f90502: Alice|Alice|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03be000101980502: Melba|Melba|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03bf000101bc0502: Sydney|Sydney|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03c0000103100502: Gonzo|Gonzo|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03c1000100bb0502: Ozzie|Ozzie|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03c40001012b0502: Canberra|Canberra|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03c50001015c0502: Lyman|Lyman|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03c6000100930502: Eugene|Eugene|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03d1000100c20502: Kitt|Kitt|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03d2000100e50502: Mathilda|Mathilda|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03d3000102f30502: Carrie|Carrie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03d6000101570502: Astrid|Astrid|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03d7000101b40502: Sylvia|Sylvia|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03d9000101a50502: Walt|Walt|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03da000101510502: Rooney|Rooney|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03db0001006d0502: Marcie|Marcie|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03e6000100ec0502: Bud|Bud|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03e70001012a0502: Elvis|Elvis|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03e8000102f50502: Rex|Rex|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03ea0001030b0502: Leopold|Leopold|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
03ec000101830502: Mott|Mott|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ed000101a30502: Rory|Rory|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ee0001008b0502: Lionel|Lionel|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
03fa000100d00502: Nana|Nana|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
03fb000101cf0502: Simon|Simon|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03fc000101470502: Tammi|Tammi|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03fd000101580502: Monty|Monty|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
03fe000101a40502: Elise|Elise|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
03ff000100f40502: Flip|Flip|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04000001006f0502: Shari|Shari|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0401000100660502: Deli|Deli|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
040c000101590502: Dora|Dora|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
040d000100780502: Limberg|Limberg|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
040e000100880502: Bella|Bella|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
040f000101500502: Bree|Bree|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04100001007f0502: Samson|Samson|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0411000101ab0502: Rod|Rod|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04140001030a0502: Candi|Candi|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0415000101bb0502: Rizzo|Rizzo|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0416000100fb0502: Anicotti|Anicotti|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0418000100d80502: Broccolo|Broccolo|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
041a000100e00502: Moose|Moose|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
041b000100f10502: Bettina|Bettina|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
041c000101410502: Greta|Greta|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
041d0001018a0502: Penelope|Penelope|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
041e0001015f0502: Chadder|Chadder|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0429000100700502: Octavian|Octavian|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
042a0001012d0502: Marina|Marina|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
042b000101af0502: Zucker|Zucker|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0436000101940502: Queenie|Queenie|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0437000101050502: Gladys|Gladys|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0438000103000502: Sandy|Sandy|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0439000103110502: Sprocket|Sprocket|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
043b000103030502: Julia|Julia|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
043c000101cb0502: Cranston|Cranston|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
043d0001007c0502: Phil|Phil|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
043e000101490502: Blanche|Blanche|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
043f000101550502: Flora|Flora|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0440000100ca0502: Phoebe|Phoebe|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
044b0001016c0502: Apollo|Apollo|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
044c0001008e0502: Amelia|Amelia|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
044d000101930502: Pierce|Pierce|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
044e000103150502: Buzz|Buzz|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0450000100cf0502: Avery|Avery|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04510001015e0502: Frank|Frank|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0452000100730502: Sterling|Sterling|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0453000101040502: Keaton|Keaton|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0454000101ae0502: Celia|Celia|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
045f000101a80502: Aurora|Aurora|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0460000100a50502: Roald|Roald|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0461000101610502: Cube|Cube|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0462000100f60502: Hopper|Hopper|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0463000101310502: Friga|Friga|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0464000100c00502: Gwen|Gwen|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04650001006e0502: Puck|Puck|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0468000102f20502: Wade|Wade|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0469000101640502: Boomer|Boomer|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
046a000101d00502: Iggly|Iggly|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
046b000101970502: Tex|Tex|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
046c0001008c0502: Flo|Flo|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
046d000100f30502: Sprinkle|Sprinkle|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0478000101630502: Curly|Curly|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0479000100920502: Truffles|Truffles|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
047a000100600502: Rasher|Rasher|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
047b000100f50502: Hugh|Hugh|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
047c000101a00502: Lucy|Lucy|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
047d0001012e0502: Spork/Crackle|Spork/Crackle|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04800001008d0502: Cobb|Cobb|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0481000102f10502: Boris|Boris|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0482000102fd0502: Maggie|Maggie|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
0483000101b00502: Peggy|Peggy|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04850001014c0502: Gala|Gala|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0486000100fc0502: Chops|Chops|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
0487000101bf0502: Kevin|Kevin|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0488000100980502: Pancetti|Pancetti|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0489000100ef0502: Agnes|Agnes|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04940001009a0502: Bunnie|Bunnie|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
0495000101920502: Dotty|Dotty|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
0496000100d90502: Coco|Coco|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04970001007a0502: Snake|Snake|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04980001014a0502: Gaston|Gaston|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
0499000100df0502: Gabi|Gabi|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
049a0001014e0502: Pippy|Pippy|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
049b000100610502: Tiffany|Tiffany|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
049c000101400502: Genji|Genji|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
049d000100ed0502: Ruby|Ruby|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
049e000101b70502: Doc|Doc|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
049f000103010502: Claude|Claude|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04a00001016e0502: Francine|Francine|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04a10001016f0502: Chrissy|Chrissy|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04a2000102e80502: Hopkins|Hopkins|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04a3000101c90502: OHare|OHare|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04a4000100d40502: Carmen|Carmen|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04a5000100740502: Bonbon|Bonbon|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04a6000100a30502: Cole|Cole|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04a7000101a60502: Mira|Mira|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04a80101031e0502: Toby|Toby|Animal Crossing|Animal Crossing|Card|au.None,na.None,eu.2016-11-25,jp.2016-11-03
04b2000101b90502: Tank|Tank|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04b3000100dd0502: Rhonda|Rhonda|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04b40001030c0502: Spike|Spike|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04b6000102ec0502: Hornsby|Hornsby|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04b9000101600502: Merengue|Merengue|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04ba0001005d0502: Renée|Renée|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04c5000101010502: Vesta|Vesta|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04c6000101670502: Baabara|Baabara|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04c7000100940502: Eunice|Eunice|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04c8000102ed0502: Stella|Stella|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04c90001030d0502: Cashmere|Cashmere|Animal Crossing|Animal Crossing|Card|au.2016-11-10,na.2016-12-02,eu.2016-11-11,jp.2016-11-03
04cc000100a40502: Willow|Willow|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04cd000101520502: Curlos|Curlos|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04ce000100db0502: Wendy|Wendy|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04cf000100e10502: Timbra|Timbra|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04d0000101960502: Frita|Frita|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04d10001009e0502: Muffy|Muffy|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04d2000101a70502: Pietro|Pietro|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04d30101031b0502: Étoile|Étoile|Animal Crossing|Animal Crossing|Card|au.None,na.None,eu.2016-11-25,jp.2016-11-03
04dd000100a20502: Peanut|Peanut|Animal Crossing|Animal Crossing|Card|au.2015-10-03,na.2015-09-25,eu.2015-10-02,jp.2015-07-30
04de000100ce0502: Blaire|Blaire|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04df000100e80502: Filbert|Filbert|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04e0000100f70502: Pecan|Pecan|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04e1000101be0502: Nibbles|Nibbles|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04e2000101090502: Agent S|Agent S|Animal Crossing|Animal Crossing|Card|au.2015-11-21,na.2016-01-22,eu.2015-11-20,jp.2015-10-29
04e3000101650502: Caroline|Caroline|Animal Crossing|Animal Crossing|Card|au.2016-03-19,na.2016-03-18,eu.2016-03-18,jp.2016-01-14
04e4000101b60502: Sally|Sally|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
04e5000101ad0502: Static|Static|Animal Crossing|Animal Crossing|Card|au.2016-06-18,na.2016-06-10,eu.None,jp.2016-03-24
